x,y,z,value
26.0,18.0,7.0,3.23913814023727
26.0,18.0,8.0,3.2052917169798185
26.0,18.0,9.0,3.1673138039503015
26.0,18.0,10.0,3.1257392406345637
26.0,18.0,11.0,3.0811637278293986
26.0,18.0,12.0,3.0342319282608443
26.0,18.0,13.0,2.985624452874891
26.0,18.0,14.0,2.936044044594982
26.0,18.0,15.0,2.8862012899690024
26.0,18.0,16.0,2.83680019915943
26.0,18.0,17.0,2.788523995958238
26.0,18.0,18.0,2.742021451966873
26.0,18.0,19.0,2.6978940830390865
26.0,18.0,20.0,2.65668450203614
26.0,18.0,21.0,2.6188661905962265
26.0,18.0,22.0,2.5848349148699525
26.0,18.0,23.0,2.554901967082631
26.0,18.0,24.0,2.529289367547406
26.0,18.0,25.0,2.5081271116661776
26.0,18.0,26.0,2.491452494876707
26.0,18.0,27.0,2.4792114968188788
26.0,18.0,28.0,2.471262155572348
26.0,18.0,29.0,2.4673798149831754
26.0,18.0,30.0,2.4672640840831956
26.0,18.0,31.0,2.47054730852783
26.0,18.0,32.0,2.476804320801703
26.0,18.0,33.0,2.485563209457645
26.0,18.0,34.0,2.4963168284604804
26.0,18.0,35.0,2.5085347561896287
26.0,18.0,36.0,2.5216754099848515
26.0,18.0,37.0,2.5351980262479694
26.0,18.0,38.0,2.5485742277758545
26.0,18.0,39.0,2.561298918726762
26.0,18.0,40.0,2.5729002727540244
26.0,18.0,41.0,2.5829486105509503
26.0,18.0,42.0,2.591063998368785
26.0,18.0,43.0,2.596922437912443
26.0,18.0,44.0,2.6002605592228365
26.0,18.0,45.0,2.6008787705101706
26.0,18.0,46.0,2.5986428611878813
26.0,18.0,47.0,2.5934840953759366
26.0,18.0,48.0,2.5853978717562662
26.0,18.0,49.0,2.5744410608248134
26.0,19.0,0.0,3.33438868439139
26.0,19.0,1.0,3.3292376782339663
26.0,19.0,2.0,3.318049379295241
26.0,19.0,3.0,3.3007876931651
26.0,19.0,4.0,3.277520790747372
26.0,19.0,5.0,3.2484219261598435
26.0,19.0,6.0,3.213767847950033
26.0,19.0,7.0,3.1739348309125446
26.0,19.0,8.0,3.129392415101087
26.0,19.0,9.0,3.080694995564679
26.0,19.0,10.0,3.0284714594281845
26.0,19.0,11.0,2.973413114817096
26.0,19.0,12.0,2.9162601975740268
26.0,19.0,13.0,2.8577872756869738
26.0,19.0,14.0,2.798787897007598
26.0,19.0,15.0,2.740058842568694
26.0,19.0,16.0,2.68238435524168
26.0,19.0,17.0,2.6265207114845337
26.0,19.0,18.0,2.5731814926472243
26.0,19.0,19.0,2.523023892099852
26.0,19.0,20.0,2.476636365937053
26.0,19.0,21.0,2.4345278990157957
26.0,19.0,22.0,2.397119115618213
26.0,19.0,23.0,2.3647354162760257
26.0,19.0,24.0,2.3376022705564177
26.0,19.0,25.0,2.3158427412915525
26.0,19.0,26.0,2.299477260289677
26.0,19.0,27.0,2.288425620462729
26.0,19.0,28.0,2.28251109598432
26.0,19.0,29.0,2.2814665519285047
26.0,19.0,30.0,2.2849423591060933
26.0,19.0,31.0,2.2925158896475915
26.0,19.0,32.0,2.303702335250236
26.0,19.0,33.0,2.317966563689833
26.0,19.0,34.0,2.3347357107654303
26.0,19.0,35.0,2.353412194641915
26.0,19.0,36.0,2.373386837698061
26.0,19.0,37.0,2.39405178736073
26.0,19.0,38.0,2.4148129416710034
26.0,19.0,39.0,2.4351016069342424
26.0,19.0,40.0,2.4543851430093664
26.0,19.0,41.0,2.472176385678433
26.0,19.0,42.0,2.488041674049809
26.0,19.0,43.0,2.501607352919901
26.0,19.0,44.0,2.5125646642072246
26.0,19.0,45.0,2.5206729866966846
26.0,19.0,46.0,2.5257614281066654
26.0,19.0,47.0,2.5277288166670866
26.0,19.0,48.0,2.526542179791954
26.0,19.0,49.0,2.522233833967032
26.0,20.0,0.0,3.3365334196015133
26.0,20.0,1.0,3.3223440048030572
26.0,20.0,2.0,3.3017297861159998
26.0,20.0,3.0,3.274702307238877
26.0,20.0,4.0,3.2413858665190083
26.0,20.0,5.0,3.2020175150095587
26.0,20.0,6.0,3.1569444702070983
26.0,20.0,7.0,3.1066189988652493
26.0,20.0,8.0,3.0515908846750506
26.0,20.0,9.0,2.9924976558395673
26.0,20.0,10.0,2.930052802135542
26.0,20.0,11.0,2.8650322595650985
26.0,20.0,12.0,2.7982594819397857
26.0,20.0,13.0,2.730589451689204
26.0,20.0,14.0,2.6628920060538217
26.0,20.0,15.0,2.596034869057097
26.0,20.0,16.0,2.5308667839636074
26.0,20.0,17.0,2.4682011352895628
26.0,20.0,18.0,2.4088004340737665
26.0,20.0,19.0,2.353362015528904
26.0,20.0,20.0,2.3025052651032123
26.0,20.0,21.0,2.256760648335398
26.0,20.0,22.0,2.216560772817812
26.0,20.0,23.0,2.182233658387878
26.0,20.0,24.0,2.153998335762095
26.0,20.0,25.0,2.1319628357092717
26.0,20.0,26.0,2.11612457207048
26.0,20.0,27.0,2.106373064012193
26.0,20.0,28.0,2.102494887343675
26.0,20.0,29.0,2.1041806929548748
26.0,20.0,30.0,2.111034083731949
26.0,20.0,31.0,2.1225821008251557
26.0,20.0,32.0,2.138287036836314
26.0,20.0,33.0,2.157559268110841
26.0,20.0,34.0,2.1797707813886
26.0,20.0,35.0,2.2042690618765195
26.0,20.0,36.0,2.2303910104017812
26.0,20.0,37.0,2.257476566493973
26.0,20.0,38.0,2.2848817316038046
26.0,20.0,39.0,2.3119907115538885
26.0,20.0,40.0,2.3382269288969395
26.0,20.0,41.0,2.3630626931220426
26.0,20.0,42.0,2.386027358454676
26.0,20.0,43.0,2.4067138440895786
26.0,20.0,44.0,2.424783438757979
26.0,20.0,45.0,2.4399688592114197
26.0,20.0,46.0,2.4520755791617477
26.0,20.0,47.0,2.4609814901541522
26.0,20.0,48.0,2.4666349975537774
26.0,20.0,49.0,2.4690516921974535
26.0,21.0,0.0,3.338863674489242
26.0,21.0,1.0,3.3150534802492846
26.0,21.0,2.0,3.284566275000666
26.0,21.0,3.0,3.2474637463482368
26.0,21.0,4.0,3.2039269485986295
26.0,21.0,5.0,3.154255412141001
26.0,21.0,6.0,3.09886352720959
26.0,21.0,7.0,3.038274283028454
26.0,21.0,8.0,2.9731105080208944
26.0,21.0,9.0,2.9040838174803474
26.0,21.0,10.0,2.8319815303116576
26.0,21.0,11.0,2.757651864779608
26.0,21.0,12.0,2.681987763452018
26.0,21.0,13.0,2.6059097287219757
26.0,21.0,14.0,2.530348071706671
26.0,21.0,15.0,2.456224988477835
26.0,21.0,16.0,2.3844368782824783
26.0,21.0,17.0,2.3158373087392037
26.0,21.0,18.0,2.2512210132924095
26.0,21.0,19.0,2.1913092770827176
26.0,21.0,20.0,2.1367370296955084
26.0,21.0,21.0,2.0880419180478516
26.0,21.0,22.0,2.04565558121974
26.0,21.0,23.0,2.009897292733045
26.0,21.0,24.0,1.9809700761475704
26.0,21.0,25.0,1.9589593384654358
26.0,21.0,26.0,1.9438340043271398
26.0,21.0,27.0,1.9354500739431284
26.0,21.0,28.0,1.9335564706723867
26.0,21.0,29.0,1.9378029915727093
26.0,21.0,30.0,1.9477501274064557
26.0,21.0,31.0,1.9628804786195664
26.0,21.0,32.0,1.982611461649011
26.0,21.0,33.0,2.0063089762598203
26.0,21.0,34.0,2.0333016899337277
26.0,21.0,35.0,2.0628955898433188
26.0,21.0,36.0,2.0943884566133537
26.0,21.0,37.0,2.1270839266112795
26.0,21.0,38.0,2.160304830401682
26.0,21.0,39.0,2.1934055235060765
26.0,21.0,40.0,2.225782960794404
26.0,21.0,41.0,2.2568863065964275
26.0,21.0,42.0,2.2862249177235343
26.0,21.0,43.0,2.3133745846999076
26.0,21.0,44.0,2.3379819662238157
26.0,21.0,45.0,2.359767201801737
26.0,21.0,46.0,2.3785247362285085
26.0,21.0,47.0,2.3941224357930166
26.0,21.0,48.0,2.406499118534904
26.0,21.0,49.0,2.415660658457347
26.0,22.0,0.0,3.340505846006683
26.0,22.0,1.0,3.3066367549504223
26.0,22.0,2.0,3.265974768250498
26.0,22.0,3.0,3.2186337829496963
26.0,22.0,4.0,3.1648516677891823
26.0,22.0,5.0,3.1049884257766953
26.0,22.0,6.0,3.0395215299069966
26.0,22.0,7.0,2.9690385416952636
26.0,22.0,8.0,2.8942271882738164
26.0,22.0,9.0,2.8158631351060213
26.0,22.0,10.0,2.7347957463527566
26.0,22.0,11.0,2.6519321722260445
26.0,22.0,12.0,2.5682201411284353
26.0,22.0,13.0,2.4846298630915755
26.0,22.0,14.0,2.402135469338865
26.0,22.0,15.0,2.3216964203277364
26.0,22.0,16.0,2.24423931128334
26.0,22.0,17.0,2.170640490208662
26.0,22.0,18.0,2.101709879114375
26.0,22.0,19.0,2.0381763554870305
26.0,22.0,20.0,1.9806750087785168
26.0,22.0,21.0,1.9297365371389903
26.0,22.0,22.0,1.8857789940952112
26.0,22.0,23.0,1.849102034903541
26.0,22.0,24.0,1.8198837494891154
26.0,22.0,25.0,1.7981801048833728
26.0,22.0,26.0,1.7839269565657068
26.0,22.0,27.0,1.7769445267419568
26.0,22.0,28.0,1.776944189915594
26.0,22.0,29.0,1.7835373535707149
26.0,22.0,30.0,1.7962461756765515
26.0,22.0,31.0,1.8145158221391995
26.0,22.0,32.0,1.8377279371483146
26.0,22.0,33.0,1.8652149782375993
26.0,22.0,34.0,1.896275056187321
26.0,22.0,35.0,1.930186917775144
26.0,22.0,36.0,1.9662247166963849
26.0,22.0,37.0,2.003672234342748
26.0,22.0,38.0,2.041836236924774
26.0,22.0,39.0,2.0800586878043537
26.0,22.0,40.0,2.1177275728328024
26.0,22.0,41.0,2.1542861407683844
26.0,22.0,42.0,2.189240409149478
26.0,22.0,43.0,2.222164836912616
26.0,22.0,44.0,2.2527061171074245
26.0,22.0,45.0,2.280585094806571
26.0,22.0,46.0,2.3055968653062826
26.0,22.0,47.0,2.327609154605102
26.0,22.0,48.0,2.346559126690391
26.0,22.0,49.0,2.362448799253876
26.0,23.0,0.0,3.3397887385257055
26.0,23.0,1.0,3.2955951157369596
26.0,23.0,2.0,3.2446263422647776
26.0,23.0,3.0,3.1870501001464433
26.0,23.0,4.0,3.1231605582684376
26.0,23.0,5.0,3.053375542661164
26.0,23.0,6.0,2.9782308216344213
26.0,23.0,7.0,2.8983716446389747
26.0,23.0,8.0,2.8145417402983135
26.0,23.0,9.0,2.727570040014054
26.0,23.0,10.0,2.6383554473932547
26.0,23.0,11.0,2.547850019156667
26.0,23.0,12.0,2.4570409590710454
26.0,23.0,13.0,2.3669318519706626
26.0,23.0,14.0,2.278523579532148
26.0,23.0,15.0,2.1927953628714296
26.0,23.0,16.0,2.110686369264632
26.0,23.0,17.0,2.033078301669165
26.0,23.0,18.0,1.9607793608318291
26.0,23.0,19.0,1.8945099314734755
26.0,23.0,20.0,1.8348902974296029
26.0,23.0,21.0,1.7824306370032796
26.0,23.0,22.0,1.7375234906225967
26.0,23.0,23.0,1.7004388297887596
26.0,23.0,24.0,1.6713217909393823
26.0,23.0,25.0,1.6501930719587186
26.0,23.0,26.0,1.636951924361401
26.0,23.0,27.0,1.631381612323235
26.0,23.0,28.0,1.6331571523001707
26.0,23.0,29.0,1.6418550953945217
26.0,23.0,30.0,1.6569650701503629
26.0,23.0,31.0,1.677902767135717
26.0,23.0,32.0,1.7040240193122913
26.0,23.0,33.0,1.7346396143664495
26.0,23.0,34.0,1.76903046717569
26.0,23.0,35.0,1.806462782442019
26.0,23.0,36.0,1.8462028489980116
26.0,23.0,37.0,1.8875311278887015
26.0,23.0,38.0,1.9297553253160311
26.0,23.0,39.0,1.9722221779508806
26.0,23.0,40.0,2.0143277208293755
26.0,23.0,41.0,2.055525855761359
26.0,23.0,42.0,2.0953350894785503
26.0,23.0,43.0,2.1333433641517914
26.0,23.0,44.0,2.169210956891138
26.0,23.0,45.0,2.202671477899344
26.0,23.0,46.0,2.2335310476192984
26.0,23.0,47.0,2.2616657801324473
26.0,23.0,48.0,2.2870177419890036
26.0,23.0,49.0,2.309589591505437
26.0,24.0,0.0,3.3345668761224916
26.0,24.0,1.0,3.279986760127673
26.0,24.0,2.0,3.218776880699598
26.0,24.0,3.0,3.1511597082927585
26.0,24.0,4.0,3.077484587688281
26.0,24.0,5.0,2.998223885270574
26.0,24.0,6.0,2.9139662376706945
26.0,24.0,7.0,2.8254070699180227
26.0,24.0,8.0,2.7333366172920717
26.0,24.0,9.0,2.6386257447253554
26.0,24.0,10.0,2.542209909402552
26.0,24.0,11.0,2.4450716548723275
26.0,24.0,12.0,2.3482220575231554
26.0,24.0,13.0,2.252681567932447
26.0,24.0,14.0,2.1594606999267487
26.0,24.0,15.0,2.0695410190364005
26.0,24.0,16.0,1.9838568695382415
26.0,24.0,17.0,1.903278255896713
26.0,24.0,18.0,1.828595260859228
26.0,24.0,19.0,1.7605043397178133
26.0,24.0,20.0,1.69959677952812
26.0,24.0,21.0,1.6463495547879214
26.0,24.0,22.0,1.6011187487870198
26.0,24.0,23.0,1.564135644229642
26.0,24.0,24.0,1.5355055195480902
26.0,24.0,25.0,1.5152091203430642
26.0,24.0,26.0,1.503106710344557
26.0,24.0,27.0,1.498944544858546
26.0,24.0,28.0,1.502363553401684
26.0,24.0,29.0,1.5129099685245249
26.0,24.0,30.0,1.5300475958852644
26.0,24.0,31.0,1.5531713874387805
26.0,24.0,32.0,1.5816219558796387
26.0,24.0,33.0,1.6147006546885303
26.0,24.0,34.0,1.651684844469787
26.0,24.0,35.0,1.6918429726478785
26.0,24.0,36.0,1.7344491096570012
26.0,24.0,37.0,1.7787966098956534
26.0,24.0,38.0,1.8242105990756199
26.0,24.0,39.0,1.87005903010852
26.0,24.0,40.0,1.9157620960992916
26.0,24.0,41.0,1.9607998399682602
26.0,24.0,42.0,2.0047178542115374
26.0,24.0,43.0,2.0471310197826877
26.0,24.0,44.0,2.087725288469243
26.0,24.0,45.0,2.1262575669046075
26.0,24.0,46.0,2.162553811027867
26.0,24.0,47.0,2.1965054860187663
26.0,24.0,48.0,2.228064587277223
26.0,24.0,49.0,2.257237451849191
26.0,25.0,0.0,3.322587716544415
26.0,25.0,1.0,3.257796255113673
26.0,25.0,2.0,3.186639230512205
26.0,25.0,3.0,3.109394211032079
26.0,25.0,4.0,3.026463903854505
26.0,25.0,5.0,2.9383712654059884
26.0,25.0,6.0,2.845751745405577
26.0,25.0,7.0,2.7493428614675914
26.0,25.0,8.0,2.6499713656717807
26.0,25.0,9.0,2.548538321914377
26.0,25.0,10.0,2.446002461697981
26.0,25.0,11.0,2.343362225128306
26.0,25.0,12.0,2.2416369223465447
26.0,25.0,13.0,2.141847467806376
26.0,25.0,14.0,2.0449971453740923
26.0,25.0,15.0,1.9520528561633033
26.0,25.0,16.0,1.863927283591997
26.0,25.0,17.0,1.7814623819431683
26.0,25.0,18.0,1.705414556572136
26.0,25.0,19.0,1.6364418569377748
26.0,25.0,20.0,1.5750934491654736
26.0,25.0,21.0,1.5218015743851765
26.0,25.0,22.0,1.4768761342788201
26.0,25.0,23.0,1.4405019778643713
26.0,25.0,24.0,1.4127388953354107
26.0,25.0,25.0,1.3935242575615525
26.0,25.0,26.0,1.3826781753859716
26.0,25.0,27.0,1.3799109927862772
26.0,25.0,28.0,1.3848328738118576
26.0,25.0,29.0,1.3969651963144394
26.0,25.0,30.0,1.4157534269783474
26.0,25.0,31.0,1.4405811229212935
26.0,25.0,32.0,1.470784685803771
26.0,25.0,33.0,1.5056684853073536
26.0,25.0,34.0,1.5445199700896093
26.0,25.0,35.0,1.5866243956853725
26.0,25.0,36.0,1.6312788198180384
26.0,25.0,37.0,1.6778050454720066
26.0,25.0,38.0,1.7255612298870875
26.0,25.0,39.0,1.7739519221933853
26.0,25.0,40.0,1.8224363423673715
26.0,25.0,41.0,1.8705347680837052
26.0,25.0,42.0,1.9178329523019535
26.0,25.0,43.0,1.963984551458486
26.0,25.0,44.0,2.008711600328729
26.0,25.0,45.0,2.051803123426818
26.0,25.0,46.0,2.093112022750338
26.0,25.0,47.0,2.1325504264178066
26.0,25.0,48.0,2.1700837211112036
26.0,25.0,49.0,2.2057235222457057
26.0,26.0,0.0,3.3018642296597394
26.0,26.0,1.0,3.227307595123479
26.0,26.0,2.0,3.1467571839075066
26.0,26.0,3.0,3.0605451155453616
26.0,26.0,4.0,2.9691248351602715
26.0,26.0,5.0,2.873065192022072
26.0,26.0,6.0,2.7730417299043864
26.0,26.0,7.0,2.6698254137098862
26.0,26.0,8.0,2.564269078888101
26.0,26.0,9.0,2.457291944377776
26.0,26.0,10.0,2.3498625748372297
26.0,26.0,11.0,2.2429807127044175
26.0,26.0,12.0,2.1376584243522574
26.0,26.0,13.0,2.0349010167690063
26.0,26.0,14.0,1.935688181599144
26.0,26.0,15.0,1.8409558121390166
26.0,26.0,16.0,1.751578916409745
26.0,26.0,17.0,1.668356016434708
26.0,26.0,18.0,1.591995381309182
26.0,26.0,19.0,1.5231033907848779
26.0,26.0,20.0,1.4621752683311557
26.0,26.0,21.0,1.4095883595727
26.0,26.0,22.0,1.3655980653614739
26.0,26.0,23.0,1.3303364703143448
26.0,26.0,24.0,1.3038136392627637
26.0,26.0,25.0,1.2859214875197045
26.0,26.0,26.0,1.2764400679066665
26.0,26.0,27.0,1.2750460597172453
26.0,26.0,28.0,1.2813231936848097
26.0,26.0,29.0,1.294774303833543
26.0,26.0,30.0,1.314834662861087
26.0,26.0,31.0,1.3408862332084421
26.0,26.0,32.0,1.3722724517276004
26.0,26.0,33.0,1.408313162084608
26.0,26.0,34.0,1.4483193156724983
26.0,26.0,35.0,1.491607078510228
26.0,26.0,36.0,1.5375110077544554
26.0,26.0,37.0,1.5853959961851583
26.0,26.0,38.0,1.6346677252525805
26.0,26.0,39.0,1.6847814157099534
26.0,26.0,40.0,1.7352487180658538
26.0,26.0,41.0,1.7856426415212696
26.0,26.0,42.0,1.83560047808891
26.0,26.0,43.0,1.8848247365813122
26.0,26.0,44.0,1.9330821574769974
26.0,26.0,45.0,1.9802009327743808
26.0,26.0,46.0,2.026066303373921
26.0,26.0,47.0,2.0706147489918427
26.0,26.0,48.0,2.113827020987779
26.0,26.0,49.0,2.155720295881076
26.0,27.0,0.0,3.2710166064220725
26.0,27.0,1.0,3.1874436136568858
26.0,27.0,2.0,3.098342997772236
26.0,27.0,3.0,3.0040998319803327
26.0,27.0,4.0,2.905214707337593
26.0,27.0,5.0,2.802296805795814
26.0,27.0,6.0,2.6960543079563766
26.0,27.0,7.0,2.587282385884917
26.0,27.0,8.0,2.4768490899493143
26.0,27.0,9.0,2.3656794887643424
26.0,27.0,10.0,2.25473846173857
26.0,27.0,11.0,2.1450125734641348
26.0,27.0,12.0,2.0374914775958546
26.0,27.0,13.0,1.9331493045648318
26.0,27.0,14.0,1.8329264824065936
26.0,27.0,15.0,1.7377124234078378
26.0,27.0,16.0,1.6483294817459706
26.0,27.0,17.0,1.5655185496501036
26.0,27.0,18.0,1.4899266129533415
26.0,27.0,19.0,1.4220965325618145
26.0,27.0,20.0,1.3624592578578143
26.0,27.0,21.0,1.3113286130520232
26.0,27.0,22.0,1.2688987297771104
26.0,27.0,23.0,1.235244130600037
26.0,27.0,24.0,1.2103224004566466
26.0,27.0,25.0,1.1939793180690716
26.0,27.0,26.0,1.185956258891299
26.0,27.0,27.0,1.1858996266006696
26.0,27.0,28.0,1.1933720229952425
26.0,27.0,29.0,1.2078648275365924
26.0,27.0,30.0,1.2288118286178276
26.0,27.0,31.0,1.2556035295957158
26.0,27.0,32.0,1.2876017440768721
26.0,27.0,33.0,1.324154096976947
26.0,27.0,34.0,1.364608060272856
26.0,27.0,35.0,1.4083241746550443
26.0,27.0,36.0,1.454688139707735
26.0,27.0,37.0,1.5031214948050031
26.0,27.0,38.0,1.5530906594026126
26.0,27.0,39.0,1.6041141534436325
26.0,27.0,40.0,1.6557678746574342
26.0,27.0,41.0,1.7076883679979433
26.0,27.0,42.0,1.7595740816713805
26.0,27.0,43.0,1.8111846624759127
26.0,27.0,44.0,1.8623383988896756
26.0,27.0,45.0,1.9129079719619932
26.0,27.0,46.0,1.9628147201776995
26.0,27.0,47.0,2.01202166383773
26.0,27.0,48.0,2.060525566092728
26.0,27.0,49.0,2.10834833077209
26.0,28.0,0.0,3.229552297651402
26.0,28.0,1.0,3.1380401302574827
26.0,28.0,2.0,3.0415459984160824
26.0,28.0,3.0,2.9405050673285342
26.0,28.0,4.0,2.8354603381393724
26.0,28.0,5.0,2.7270547649185053
26.0,28.0,6.0,2.6160208720842455
26.0,28.0,7.0,2.5031681462105126
26.0,28.0,8.0,2.38936853040571
26.0,28.0,9.0,2.2755403946552706
26.0,28.0,10.0,2.1626313905836576
26.0,28.0,11.0,2.0516006231895583
26.0,28.0,12.0,1.9434005847108093
26.0,28.0,13.0,1.838959296663048
26.0,28.0,14.0,1.7391630953591306
26.0,28.0,15.0,1.6448404742552882
26.0,28.0,16.0,1.5567473639784455
26.0,28.0,17.0,1.475554188837186
26.0,28.0,18.0,1.4018349882214105
26.0,28.0,19.0,1.3360588339814423
26.0,28.0,20.0,1.2785837122466446
26.0,28.0,21.0,1.2296529719246627
26.0,28.0,22.0,1.189394374125104
26.0,28.0,23.0,1.1578217088155465
26.0,28.0,24.0,1.1348388789651906
26.0,28.0,25.0,1.120246290015636
26.0,28.0,26.0,1.1137493253778656
26.0,28.0,27.0,1.114968638269874
26.0,28.0,28.0,1.1234519478627105
26.0,28.0,29.0,1.1386869944462346
26.0,28.0,30.0,1.1601152849530363
26.0,28.0,31.0,1.1871462472069112
26.0,28.0,32.0,1.219171408917746
26.0,28.0,33.0,1.255578225662016
26.0,28.0,34.0,1.2957632005120823
26.0,28.0,35.0,1.3391439659756321
26.0,28.0,36.0,1.3851700355892351
26.0,28.0,37.0,1.4333319767559303
26.0,28.0,38.0,1.4831688069062094
26.0,28.0,39.0,1.5342734703151895
26.0,28.0,40.0,1.5862963113265738
26.0,28.0,41.0,1.6389465196452382
26.0,28.0,42.0,1.69199158306479
26.0,28.0,43.0,1.7452548408174207
26.0,28.0,44.0,1.7986112850581517
26.0,28.0,45.0,1.8519818073250776
26.0,28.0,46.0,1.9053261298023234
26.0,28.0,47.0,1.9586346966936645
26.0,28.0,48.0,2.0119198280514055
26.0,28.0,49.0,2.065206456300334
26.0,29.0,0.0,3.178061206377915
26.0,29.0,1.0,3.0800311767451545
26.0,29.0,2.0,2.977628135568802
26.0,29.0,3.0,2.871333003995403
26.0,29.0,4.0,2.7617251390670328
26.0,29.0,5.0,2.6494735688173625
26.0,29.0,6.0,2.5353259334802756
26.0,29.0,7.0,2.42009542746619
26.0,29.0,8.0,2.3046460858053988
26.0,29.0,9.0,2.1898767983012943
26.0,29.0,10.0,2.076704463717077
26.0,29.0,11.0,1.9660467142600802
26.0,29.0,12.0,1.8588046470525184
26.0,29.0,13.0,1.7558459941209161
26.0,29.0,14.0,1.6579891459427218
26.0,29.0,15.0,1.5659884163036593
26.0,29.0,16.0,1.4805208989739846
26.0,29.0,17.0,1.4021752205981628
26.0,29.0,18.0,1.3314424405317777
26.0,29.0,19.0,1.2687092886668243
26.0,29.0,20.0,1.2142538682265478
26.0,29.0,21.0,1.1682438838542388
26.0,29.0,22.0,1.1307373878915663
26.0,29.0,23.0,1.1016859713742384
26.0,29.0,24.0,1.0809402627534532
26.0,29.0,25.0,1.0682575383771542
26.0,29.0,26.0,1.0633111958941344
26.0,29.0,27.0,1.0657017963559698
26.0,29.0,28.0,1.074969344050133
26.0,29.0,29.0,1.0906064459200726
26.0,29.0,30.0,1.1120719754629367
26.0,29.0,31.0,1.1388048596050608
26.0,29.0,32.0,1.1702376113085902
26.0,29.0,33.0,1.2058092453350222
26.0,29.0,34.0,1.2449772391725369
26.0,29.0,35.0,1.2872282348443456
26.0,29.0,36.0,1.3320872191281654
26.0,29.0,37.0,1.3791249683895972
26.0,29.0,38.0,1.427963598340592
26.0,29.0,39.0,1.4782801170135933
26.0,29.0,40.0,1.5298079394314283
26.0,29.0,41.0,1.5823363831413157
26.0,29.0,42.0,1.6357082232548332
26.0,29.0,43.0,1.6898154422261962
26.0,29.0,44.0,1.7445933617308589
26.0,29.0,45.0,1.8000133902323996
26.0,29.0,46.0,1.8560746588779338
26.0,29.0,47.0,1.9127948491789821
26.0,29.0,48.0,1.9702005376902116
26.0,29.0,49.0,2.0283173950243243
26.0,30.0,0.0,3.118311625101367
26.0,30.0,1.0,3.0155308626502495
26.0,30.0,2.0,2.909032028806874
26.0,30.0,3.0,2.7993358085509246
26.0,30.0,4.0,2.6870503951851976
26.0,30.0,5.0,2.572861943489905
26.0,30.0,6.0,2.457522970793825
26.0,30.0,7.0,2.341839017920432
26.0,30.0,8.0,2.2266539250631276
26.0,30.0,9.0,2.1128341108834063
26.0,30.0,10.0,2.0012522656992155
26.0,30.0,11.0,1.8927708810204424
26.0,30.0,12.0,1.7882260376803298
26.0,30.0,13.0,1.6884118634999883
26.0,30.0,14.0,1.5940660492064
26.0,30.0,15.0,1.5058567788927364
26.0,30.0,16.0,1.424371389625205
26.0,30.0,17.0,1.3501070250686948
26.0,30.0,18.0,1.2834634916405765
26.0,30.0,19.0,1.2247384642946944
26.0,30.0,20.0,1.1741251242986719
26.0,30.0,21.0,1.1317122450900672
26.0,30.0,22.0,1.0974866763023707
26.0,30.0,23.0,1.0713381121433552
26.0,30.0,24.0,1.0530659702185987
26.0,30.0,25.0,1.0423881522399965
26.0,30.0,26.0,1.0389514102998256
26.0,30.0,27.0,1.042343002784666
26.0,30.0,28.0,1.052103293576424
26.0,30.0,29.0,1.067738927707164
26.0,30.0,30.0,1.0887362065886765
26.0,30.0,31.0,1.1145742865241426
26.0,30.0,32.0,1.1447378353296322
26.0,30.0,33.0,1.178728803159328
26.0,30.0,34.0,1.216076994373039
26.0,30.0,35.0,1.2563491665809068
26.0,30.0,36.0,1.2991564296904925
26.0,30.0,37.0,1.3441597705075015
26.0,30.0,38.0,1.3910735856851202
26.0,30.0,39.0,1.4396671659420515
26.0,30.0,40.0,1.48976413576675
26.0,30.0,41.0,1.5412399135623023
26.0,30.0,42.0,1.5940173156520838
26.0,30.0,43.0,1.6480604821216047
26.0,30.0,44.0,1.7033673515929897
26.0,30.0,45.0,1.7599609543483534
26.0,30.0,46.0,1.8178798275654353
26.0,30.0,47.0,1.8771678818572677
26.0,30.0,48.0,1.937864064123657
26.0,30.0,49.0,1.9999921675016687
26.0,31.0,0.0,3.0532414142108926
26.0,31.0,1.0,2.9478068540744786
26.0,31.0,2.0,2.839336984729615
26.0,31.0,3.0,2.728384480976363
26.0,31.0,4.0,2.6155772946170734
26.0,31.0,5.0,2.501608451578026
26.0,31.0,6.0,2.387224070246819
26.0,31.0,7.0,2.273209926394886
26.0,31.0,8.0,2.160376926563258
26.0,31.0,9.0,2.0495458781991696
26.0,31.0,10.0,1.9415319604972519
26.0,31.0,11.0,1.8371293044715553
26.0,31.0,12.0,1.7370960842169847
26.0,31.0,13.0,1.6421405038669938
26.0,31.0,14.0,1.5529080369698225
26.0,31.0,15.0,1.469970237717712
26.0,31.0,16.0,1.3938153977574672
26.0,31.0,17.0,1.3248412694951819
26.0,31.0,18.0,1.2633500183795985
26.0,31.0,19.0,1.2095455042501397
26.0,31.0,20.0,1.1635329272099109
26.0,31.0,21.0,1.1253208084267
26.0,31.0,22.0,1.0948252125735936
26.0,31.0,23.0,1.071876058047892
26.0,31.0,24.0,1.0562253053091277
26.0,31.0,25.0,1.0475567641720158
26.0,31.0,26.0,1.045497219015382
26.0,31.0,27.0,1.0496285377426136
26.0,31.0,28.0,1.0595004068269753
26.0,31.0,29.0,1.0746433214977849
26.0,31.0,30.0,1.0945814573891715
26.0,31.0,31.0,1.1188450578036826
26.0,31.0,32.0,1.1469819888699804
